Run,Assay Type,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Platform,ReleaseDate,SRA Study,BioSample,Organism,Sample Name,DATASTORE filetype,DATASTORE provider,DATASTORE region,BioProject,Bytes,create_date,version,AvgSpotLen,Bases,Library Name,Collection_Date,geo_loc_name_country,geo_loc_name_country_continent,Strain,BioSampleModel,geo_loc_name,Host,Isolation_Source,Lat_Lon,collected_by,Host_disease,Isolate,Sample_Name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,Submitter_Id,ENA_first_public,ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Type,ArrayExpress-SPECIES,MLST,common_name,AssemblyName,Subject_ID,COUNTRY,geographic_location_(country_and/or_sea),Genotype,TREATMENT,isolate_name_alias,sra_title (run),host_scientific_name,host_health_state,Time,specific_host,source_name,Drug_concentration_ug/ml,Bank,Generations,GEO_Accession (exp),TEST,REPLICATE,MLST#,supplier_name,host_status,Sample_Description,ref_biomaterial,isol_growth_condt,num_replicons,project_name,env_broad_scale,env_local_scale,env_medium,anonymized_name,host_sex,ArrayExpress-STRAIN_OR_LINE,Serovar,BIOMATERIAL_PROVIDER,geographic_location_(region_and_locality),MLST#_Scheme,isolation-source,Host_age,gssr_id (exp),gssr_id (run),instrument_name (run),lsid (exp),lsid (run),material_type (exp),molecular_indexing_scheme (run),project (exp),project (run),run_barcode (run),run_name (run),work_request (exp),work_request (run),flowcell_barcode (run),lane (run),read_group_id (run),read_group_platform_unit (run),media,analysis_type (exp),analysis_type (run),library_type (exp),library_type (run),bio_material,host_associated,Broker_name,CULTURE_COLLECTION,host_description,antibiotic,TimePoint,platform_model,nat-host,host_tissue_sampled,Concentration,geographic_location_(country_and/or_sea,_region),isolation_type,passage_history,product_order (exp),product_order (run),product_part_number (exp),product_part_number (run),research_project (exp),research_project (run),ArrayExpress-Sex,gender,type-material,Temp,alternate_id,Sample_id,root_sample_id (exp),root_sample_id (run),sample_id (exp),sample_id (run),exposure,Library,Specimen_voucher
ERR10788121,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10237431,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328411,Acinetobacter baumannii,SAMEA112328411,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,65826692,2023-01-25T04:28:00Z,1,302,114344146,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT8-3_S50,2023-01-21,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT8-3_S50,2023-01-21,2023-01-21,SAMEA112328411,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-21T00:26:29Z,2023-01-21T00:26:29Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10794274,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10243289,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328307,Acinetobacter baumannii,SAMEA112328307,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",PRJEB58695,76725503,2023-01-25T09:03:00Z,1,302,130452826,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-15_S50,2023-01-21,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-15_S50,2023-01-21,2023-01-21,SAMEA112328307,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-21T08:18:50Z,2023-01-21T08:18:50Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10794308,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10243314,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328330,Acinetobacter baumannii,SAMEA112328330,"fastq,run.zq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,178419775,2023-01-25T09:04:00Z,1,302,308458270,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL9-8_S50,2023-01-21,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL9-8_S50,2023-01-21,2023-01-21,SAMEA112328330,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-21T08:18:50Z,2023-01-21T08:18:50Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10794316,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10243322,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328340,Acinetobacter baumannii,SAMEA112328340,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJEB58695,87391254,2023-01-25T09:03:00Z,1,302,143479596,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-17_S27,2023-01-21,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-17_S27,2023-01-21,2023-01-21,SAMEA112328340,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-21T08:18:50Z,2023-01-21T08:18:50Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10794327,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10243333,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-22T00:00:00Z,ERP143762,SAMEA112328350,Acinetobacter baumannii,SAMEA112328350,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJEB58695,148124004,2023-01-25T09:04:00Z,1,302,248855248,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-9_S27,2023-01-21,2023-01-21,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-9_S27,2023-01-21,2023-01-21,SAMEA112328350,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-21T08:18:49Z,2023-01-21T08:18:49Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10802837,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10251319,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-25T00:00:00Z,ERP143762,SAMEA112328343,Acinetobacter baumannii,SAMEA112328343,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,62674527,2023-01-28T08:48:00Z,1,302,109005994,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT12-4_S38,2023-01-24,2023-01-24,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT12-4_S38,2023-01-24,2023-01-24,SAMEA112328343,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-24T04:20:35Z,2023-01-24T04:20:35Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782663,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233240,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328298,Acinetobacter baumannii,SAMEA112328298,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,48008062,2023-01-22T05:05:00Z,1,302,85858600,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL10-4_S13,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL10-4_S13,2023-01-15,2023-01-15,SAMEA112328298,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782668,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233245,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328303,Acinetobacter baumannii,SAMEA112328303,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,59048730,2023-01-22T05:04:00Z,1,302,106915550,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL11-9_S19,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL11-9_S19,2023-01-15,2023-01-15,SAMEA112328303,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782671,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233248,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328305,Acinetobacter baumannii,SAMEA112328305,"fastq,sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",PRJEB58695,52372028,2023-01-22T05:05:00Z,1,302,92537632,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-11_S28,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-11_S28,2023-01-15,2023-01-15,SAMEA112328305,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782676,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233253,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328312,Acinetobacter baumannii,SAMEA112328312,"sra,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,51169005,2023-01-22T05:05:00Z,1,302,90391620,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-6_S23,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL12-6_S23,2023-01-15,2023-01-15,SAMEA112328312,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782680,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233257,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328316,Acinetobacter baumannii,SAMEA112328316,"fastq,sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJEB58695,94068007,2023-01-22T05:05:00Z,1,302,162669582,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL1-46_S28,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL1-46_S28,2023-01-15,2023-01-15,SAMEA112328316,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782688,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233265,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328322,Acinetobacter baumannii,SAMEA112328322,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",PRJEB58695,135280849,2023-01-22T05:05:00Z,1,302,241514534,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL7-5_S30,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL7-5_S30,2023-01-15,2023-01-15,SAMEA112328322,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782695,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233272,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328326,Acinetobacter baumannii,SAMEA112328326,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",PRJEB58695,194237764,2023-01-22T05:05:00Z,1,302,334549862,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL9-4_S7,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL9-4_S7,2023-01-15,2023-01-15,SAMEA112328326,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782717,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233294,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328354,Acinetobacter baumannii,SAMEA112328354,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",PRJEB58695,65531930,2023-01-22T05:05:00Z,1,302,112759854,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT5-14_S39,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT5-14_S39,2023-01-15,2023-01-15,SAMEA112328354,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10782743,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10233320,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-16T00:00:00Z,ERP143762,SAMEA112328363,Acinetobacter baumannii,SAMEA112328363,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",PRJEB58695,44568577,2023-01-22T05:05:00Z,1,302,87098008,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT6-17_S20,2023-01-15,2023-01-15,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT6-17_S20,2023-01-15,2023-01-15,SAMEA112328363,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-15T08:18:30Z,2023-01-15T08:18:30Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10787959,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10237309,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-21T00:00:00Z,ERP143762,SAMEA112328321,Acinetobacter baumannii,SAMEA112328321,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",PRJEB58695,94964715,2023-01-24T12:35:00Z,1,302,159771590,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL7-1_S28,2023-01-20,2023-01-20,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",INL7-1_S28,2023-01-20,2023-01-20,SAMEA112328321,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-20T20:30:45Z,2023-01-20T20:30:45Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10788118,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10237428,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-01-21T00:00:00Z,ERP143762,SAMEA112328386,Acinetobacter baumannii,SAMEA112328386,"run.zq,fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJEB58695,69949855,2023-01-24T12:35:00Z,1,302,123902446,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,OUT6-4_S21,2023-01-20,2023-01-20,"global health research unit for the genomic surveillance of antimicrobial resistance\, ibadan",OUT6-4_S21,2023-01-20,2023-01-20,SAMEA112328386,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",2023-01-20T20:30:45Z,2023-01-20T20:30:45Z,public,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10502525,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX10018889,NextSeq 500,PAIRED,RANDOM,GENOMIC,ILLUMINA,2022-11-22T00:00:00Z,ERP141886,SAMEA112150816,Acinetobacter baumannii,SAMEA112150816,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJEB56918,117722273,2022-11-28T03:27:00Z,1,296,260895883,,2020-12-05,Zambia,Africa,,,,,swab (wound),15.41161 S 28.29933 E,Univeristy Teaching Hospital,,DTU_2021_1002601_1_SI_ZMB_LUS_UTH_020A,DTU_2021_1002601_1_SI_ZMB_LUS_UTH_020A,2022-11-21,2022-11-21,"Centre for Genomic Epidemiology\, National Food Institute\, Technical University of Denmark (DTU)\, Denmark",DTU_2021_1002601_1_SI_ZMB_LUS_UTH_020A,2022-11-21,2022-11-21,SAMEA112150816,DTU-GE,2022-11-21T16:30:48Z,2022-11-21T16:30:48Z,public,,,,,,,,Zambia,,,,,Homo sapiens,diseased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre for Genomic Epidemiology,,,,,NextSeq 500,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR19107616,WGS,THE UNIVERSITY OF SYDNEY,public,SRX15175306,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2022-05-05T00:00:00Z,SRP373863,SAMN28104610,Acinetobacter baumannii,LUH6050,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",PRJNA835506,79248958,2022-05-05T21:06:00Z,1,600,117988800,LUH6050,1999,South Africa,Africa,LUH6050,Pathogen.cl,South Africa,Homo sapiens,respiratory tract,25.44 S 28.11 E,,Respiratory infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18114233,WGS,ZOONOSIS SCIENCE CENTER,public,SRX14264761,NextSeq 500,PAIRED,RANDOM,GENOMIC,ILLUMINA,2022-02-24T00:00:00Z,SRP361150,SAMN26149365,Acinetobacter baumannii,Acinetobacter baumanni strong biofilm strain FA34,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA719017,194929477,2022-02-23T23:37:00Z,1,302,596382352,S99,2017-05,South Africa,Africa,FA34,Pathogen.env,South Africa: KwaZulu-Natal,,hospital wastewater,missing,Eze Emmanuel,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital wastewater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18114234,WGS,ZOONOSIS SCIENCE CENTER,public,SRX14264760,NextSeq 500,PAIRED,RANDOM,GENOMIC,ILLUMINA,2022-02-24T00:00:00Z,SRP361150,SAMN18520936,Acinetobacter baumannii,Acinetobacter baumanni strain PL448,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA719017,93371820,2022-02-23T23:36:00Z,1,153,281492079,S97,2017-06,South Africa,Africa,PL448,Pathogen.env,South Africa,,Hospital effluent,missing,EZE Emmanuel,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital wastewater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10852925,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10297692,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-10T00:00:00Z,ERP143762,SAMEA112328299,Acinetobacter baumannii,SAMEA112328299,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,58620348,2023-02-16T05:36:00Z,1,302,108436120,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL10-6_S14,2023-02-09,2023-02-09,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",INL10-6_S14,,,,,,,,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10852926,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10297693,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-10T00:00:00Z,ERP143762,SAMEA112328300,Acinetobacter baumannii,SAMEA112328300,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,55425405,2023-02-16T05:36:00Z,1,302,98732558,,2021,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL10-7_S15,2023-02-09,2023-02-09,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",INL10-7_S15,,,,,,,,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10852929,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10297696,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-10T00:00:00Z,ERP143762,SAMEA112328302,Acinetobacter baumannii,SAMEA112328302,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,150929697,2023-02-16T05:36:00Z,1,302,257164174,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL11-1_S2,2023-02-09,2023-02-09,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",INL11-1_S2,,,,,,,,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR10852931,WGS,GLOBAL HEALTH RESEARCH UNIT FOR THE GENOMIC SURVEI,public,ERX10297698,Illumina MiSeq,PAIRED,RANDOM,GENOMIC,ILLUMINA,2023-02-10T00:00:00Z,ERP143762,SAMEA112328313,Acinetobacter baumannii,SAMEA112328313,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJEB58695,104810980,2023-02-16T05:36:00Z,1,302,174350338,,2022,Nigeria,Africa,,,,,,,,,Acinetobacter baumannii,INL12-7_S50,2023-02-09,2023-02-09,"Global Health Research Unit for the Genomic Surveillance of Antimicrobial Resistance\, Ibadan",INL12-7_S50,,,,,,,,,,,,,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ibadan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
